Date,LoggerID,TempInSitu,AbsPressure_kPa,Depth_m
10/24/2023 11:14,20810870,30.76,102.282,0.012
10/24/2023 11:15,20810870,30.76,102.247,0.009
10/24/2023 11:16,20810870,30.76,102.247,0.009
10/24/2023 11:17,20810870,30.659,102.243,0.008
10/24/2023 11:18,20810870,30.558,102.222,0.006
10/24/2023 11:19,20810870,30.76,102.247,0.009
10/24/2023 11:20,20810870,30.963,102.235,0.008
10/24/2023 11:21,20810870,31.268,102.244,0.01
10/24/2023 11:22,20810870,31.472,102.25,0.012
10/24/2023 11:23,20810870,31.778,102.277,0.015
10/24/2023 11:24,20810870,32.188,102.253,0.014
10/24/2023 11:25,20810870,32.497,102.245,0.015
10/24/2023 11:26,20810870,32.807,102.218,0.013
10/24/2023 11:27,20810870,33.014,102.206,0.012
10/24/2023 11:28,20810870,33.014,102.224,0.014
10/24/2023 11:29,20810870,33.118,102.281,0.02
10/24/2023 11:30,20810870,33.118,102.281,0.02
10/24/2023 11:31,20810870,33.118,102.317,0.024
10/24/2023 11:32,20810870,33.222,102.302,0.023
10/24/2023 11:33,20810870,33.222,102.284,0.021
10/24/2023 11:34,20810870,33.222,102.302,0.023
10/24/2023 11:35,20810870,33.222,102.284,0.021
10/24/2023 11:36,20810870,33.222,102.32,0.025
10/24/2023 11:37,20810870,33.222,102.302,0.023
10/24/2023 11:38,20810870,33.222,102.32,0.025
10/24/2023 11:39,20810870,33.222,102.32,0.025
10/24/2023 11:40,20810870,33.222,102.338,0.027
10/24/2023 11:41,20810870,33.326,102.359,0.029
10/24/2023 11:42,20810870,33.326,102.359,0.029
10/24/2023 11:43,20810870,33.326,102.359,0.029
10/24/2023 11:44,20810870,33.326,102.341,0.027
10/24/2023 11:45,20810870,33.326,102.323,0.026
10/24/2023 11:46,20810870,33.43,102.29,0.023
10/24/2023 11:47,20810870,33.535,102.186,0.012
10/24/2023 11:48,20810870,33.535,102.096,0.003
10/24/2023 11:49,20810870,33.43,102.039,-0.003
10/24/2023 11:50,20810870,32.807,102.092,0
10/24/2023 11:51,20810870,32.291,102.005,-0.011
10/24/2023 11:52,20810870,32.086,102.017,-0.01
10/24/2023 11:53,20810870,31.676,101.95,-0.018
10/24/2023 11:54,20810870,31.268,102.01,-0.014
10/24/2023 11:55,20810870,30.963,102.055,-0.01
10/24/2023 11:56,20810870,30.862,102.052,-0.011
10/24/2023 11:57,20810870,30.76,102.067,-0.01
10/24/2023 11:58,20810870,30.862,102.088,-0.007
10/24/2023 11:59,20810870,30.862,102.106,-0.005
10/24/2023 12:00,20810870,30.862,102.106,-0.005
10/24/2023 12:01,20810870,30.963,102.127,-0.003
10/24/2023 12:02,20810870,30.963,102.127,-0.003
10/24/2023 12:03,20810870,30.963,102.127,-0.003
10/24/2023 12:04,20810870,30.963,102.127,-0.003
10/24/2023 12:05,20810870,30.963,102.109,-0.005
10/24/2023 12:06,20810870,30.963,102.127,-0.003
10/24/2023 12:07,20810870,31.064,102.13,-0.002
10/24/2023 12:08,20810870,31.064,102.112,-0.004
10/24/2023 12:09,20810870,31.064,102.112,-0.004
10/24/2023 12:10,20810870,30.963,102.109,-0.005
10/24/2023 12:11,20810870,30.963,102.091,-0.006
10/24/2023 12:12,20810870,30.862,101.944,-0.022
10/24/2023 12:13,20810870,30.76,102.013,-0.015
10/24/2023 12:14,20810870,30.659,101.992,-0.018
10/24/2023 12:15,20810870,30.659,101.992,-0.018
10/24/2023 12:16,20810870,30.457,102.076,-0.01
10/24/2023 12:17,20810870,30.356,102.073,-0.01
10/24/2023 12:18,20810870,30.255,102.034,-0.015
10/24/2023 12:19,20810870,30.255,101.98,-0.02
10/24/2023 12:20,20810870,30.154,102.067,-0.012
10/24/2023 12:21,20810870,30.154,102.067,-0.012
10/24/2023 12:22,20810870,30.154,102.103,-0.008
10/24/2023 12:23,20810870,30.154,102.103,-0.008
10/24/2023 12:24,20810870,30.154,102.085,-0.01
10/24/2023 12:25,20810870,30.154,102.103,-0.008
10/24/2023 12:26,20810870,30.154,102.103,-0.008
10/24/2023 12:27,20810870,30.154,102.085,-0.01
10/24/2023 12:28,20810870,30.154,102.085,-0.01
10/24/2023 12:29,20810870,30.154,102.085,-0.01
10/24/2023 12:30,20810870,30.255,102.088,-0.009
10/24/2023 12:31,20810870,30.255,102.106,-0.007
10/24/2023 12:32,20810870,30.255,102.124,-0.005
10/24/2023 12:33,20810870,30.255,102.124,-0.005
10/24/2023 12:34,20810870,30.255,102.106,-0.007
10/24/2023 12:35,20810870,30.255,102.106,-0.007
10/24/2023 12:36,20810870,30.356,102.109,-0.007
10/24/2023 12:37,20810870,30.356,102.091,-0.008
10/24/2023 12:38,20810870,30.356,102.109,-0.007
10/24/2023 12:39,20810870,30.356,102.127,-0.005
10/24/2023 12:40,20810870,30.457,102.148,-0.002
10/24/2023 12:41,20810870,30.457,102.112,-0.006
10/24/2023 12:42,20810870,30.457,102.112,-0.006
10/24/2023 12:43,20810870,30.457,102.112,-0.006
10/24/2023 12:44,20810870,30.558,102.115,-0.005
10/24/2023 12:45,20810870,30.558,102.115,-0.005
10/24/2023 12:46,20810870,30.558,102.115,-0.005
10/24/2023 12:47,20810870,30.659,102.1,-0.007
10/24/2023 12:48,20810870,30.659,102.1,-0.007
10/24/2023 12:49,20810870,30.659,102.1,-0.007
10/24/2023 12:50,20810870,30.76,102.103,-0.006
10/24/2023 12:51,20810870,30.76,102.103,-0.006
10/24/2023 12:52,20810870,30.76,102.085,-0.008
10/24/2023 12:53,20810870,30.76,102.103,-0.006
10/24/2023 12:54,20810870,30.862,102.106,-0.005
10/24/2023 12:55,20810870,30.862,102.106,-0.005
10/24/2023 12:56,20810870,30.862,102.088,-0.007
10/24/2023 12:57,20810870,30.862,102.088,-0.007
10/24/2023 12:58,20810870,30.862,102.07,-0.009
10/24/2023 12:59,20810870,30.963,102.073,-0.008
10/24/2023 13:00,20810870,30.963,102.073,-0.008
10/24/2023 13:01,20810870,30.963,102.073,-0.008
10/24/2023 13:02,20810870,30.963,102.091,-0.006
10/24/2023 13:03,20810870,30.963,102.091,-0.006
10/24/2023 13:04,20810870,30.963,102.091,-0.006
10/24/2023 13:05,20810870,31.064,102.094,-0.006
10/24/2023 13:06,20810870,31.064,102.076,-0.008
10/24/2023 13:07,20810870,31.064,102.094,-0.006
10/24/2023 13:08,20810870,31.064,102.094,-0.006
10/24/2023 13:09,20810870,31.064,102.094,-0.006
10/24/2023 13:10,20810870,31.166,102.097,-0.005
10/24/2023 13:11,20810870,31.166,102.097,-0.005
10/24/2023 13:12,20810870,31.166,102.115,-0.003
10/24/2023 13:13,20810870,31.166,102.097,-0.005
10/24/2023 13:14,20810870,31.166,102.079,-0.007
10/24/2023 13:15,20810870,31.268,102.082,-0.006
10/24/2023 13:16,20810870,31.268,102.082,-0.006
10/24/2023 13:17,20810870,31.268,102.1,-0.004
10/24/2023 13:18,20810870,31.268,102.1,-0.004
10/24/2023 13:19,20810870,31.268,102.082,-0.006
10/24/2023 13:20,20810870,31.37,102.085,-0.006
10/24/2023 13:21,20810870,31.37,102.103,-0.004
10/24/2023 13:22,20810870,31.37,102.085,-0.006
10/24/2023 13:23,20810870,31.37,102.067,-0.008
10/24/2023 13:24,20810870,31.37,102.085,-0.006
10/24/2023 13:25,20810870,31.37,102.103,-0.004
10/24/2023 13:26,20810870,31.37,102.067,-0.008
10/24/2023 13:27,20810870,31.37,102.067,-0.008
10/24/2023 13:28,20810870,31.37,102.049,-0.009
10/24/2023 13:29,20810870,31.37,102.049,-0.009
10/24/2023 13:30,20810870,31.37,102.031,-0.011
10/24/2023 13:31,20810870,31.37,102.049,-0.009
10/24/2023 13:32,20810870,31.37,102.049,-0.009
10/24/2023 13:33,20810870,31.37,102.031,-0.011
10/24/2023 13:34,20810870,31.37,102.013,-0.013
10/24/2023 13:35,20810870,31.37,102.031,-0.011
10/24/2023 13:36,20810870,31.37,102.013,-0.013
10/24/2023 13:37,20810870,31.37,102.013,-0.013
10/24/2023 13:38,20810870,31.37,101.995,-0.015
10/24/2023 13:39,20810870,31.37,102.013,-0.013
10/24/2023 13:40,20810870,31.268,102.01,-0.014
10/24/2023 13:41,20810870,31.268,102.01,-0.014
10/24/2023 13:42,20810870,31.268,102.028,-0.012
10/24/2023 13:43,20810870,31.268,102.01,-0.014
10/24/2023 13:44,20810870,31.268,102.028,-0.012
10/24/2023 13:45,20810870,31.268,101.992,-0.016
10/24/2023 13:46,20810870,31.268,102.01,-0.014
10/24/2023 13:47,20810870,31.268,101.992,-0.016
10/24/2023 13:48,20810870,31.268,101.992,-0.016
10/24/2023 13:49,20810870,31.268,102.01,-0.014
10/24/2023 13:50,20810870,31.268,101.974,-0.017
10/24/2023 13:51,20810870,31.268,101.956,-0.019
10/24/2023 13:52,20810870,31.268,101.938,-0.021
10/24/2023 13:53,20810870,31.166,101.935,-0.022
10/24/2023 13:54,20810870,31.064,101.932,-0.022
10/24/2023 13:55,20810870,31.064,101.932,-0.022
10/24/2023 13:56,20810870,31.064,101.932,-0.022
10/24/2023 13:57,20810870,31.064,101.914,-0.024
10/24/2023 13:58,20810870,30.963,101.911,-0.025
10/24/2023 13:59,20810870,30.963,101.911,-0.025
10/24/2023 14:00,20810870,30.963,101.911,-0.025
10/24/2023 14:01,20810870,30.963,101.929,-0.023
10/24/2023 14:02,20810870,30.862,101.908,-0.026
10/24/2023 14:03,20810870,30.862,101.89,-0.027
10/24/2023 14:04,20810870,30.862,101.89,-0.027
10/24/2023 14:05,20810870,30.862,101.89,-0.027
10/24/2023 14:06,20810870,30.862,101.908,-0.026
10/24/2023 14:07,20810870,30.76,101.887,-0.028
10/24/2023 14:08,20810870,30.76,101.905,-0.026
10/24/2023 14:09,20810870,30.76,101.887,-0.028
10/24/2023 14:10,20810870,30.76,101.905,-0.026
10/24/2023 14:11,20810870,30.76,101.887,-0.028
10/24/2023 14:12,20810870,30.659,101.884,-0.029
10/24/2023 14:13,20810870,30.659,101.902,-0.027
10/24/2023 14:14,20810870,30.659,101.884,-0.029
10/24/2023 14:15,20810870,30.659,101.92,-0.025
10/24/2023 14:16,20810870,30.659,101.902,-0.027
10/24/2023 14:17,20810870,30.659,101.884,-0.029
10/24/2023 14:18,20810870,30.659,101.884,-0.029
10/24/2023 14:19,20810870,30.659,101.884,-0.029
10/24/2023 14:20,20810870,30.558,101.881,-0.029
10/24/2023 14:21,20810870,30.558,101.881,-0.029
10/24/2023 14:22,20810870,30.558,101.881,-0.029
10/24/2023 14:23,20810870,30.558,101.881,-0.029
10/24/2023 14:24,20810870,30.558,101.899,-0.027
10/24/2023 14:25,20810870,30.558,101.863,-0.031
10/24/2023 14:26,20810870,30.457,101.878,-0.03
10/24/2023 14:27,20810870,30.457,101.86,-0.032
10/24/2023 14:28,20810870,30.457,101.86,-0.032
10/24/2023 14:29,20810870,30.457,101.842,-0.034
10/24/2023 14:30,20810870,30.457,101.86,-0.032
10/24/2023 14:31,20810870,30.457,101.86,-0.032
10/24/2023 14:32,20810870,30.356,101.857,-0.032
10/24/2023 14:33,20810870,30.356,101.839,-0.034
10/24/2023 14:34,20810870,30.356,101.839,-0.034
10/24/2023 14:35,20810870,30.356,101.857,-0.032
10/24/2023 14:36,20810870,30.356,101.839,-0.034
10/24/2023 14:37,20810870,30.356,101.857,-0.032
10/24/2023 14:38,20810870,30.356,101.839,-0.034
10/24/2023 14:39,20810870,30.356,101.857,-0.032
10/24/2023 14:40,20810870,30.356,101.857,-0.032
10/24/2023 14:41,20810870,30.356,101.857,-0.032
10/24/2023 14:42,20810870,30.356,101.857,-0.032
10/24/2023 14:43,20810870,30.255,101.854,-0.033
10/24/2023 14:44,20810870,30.255,101.854,-0.033
10/24/2023 14:45,20810870,30.255,101.854,-0.033
10/24/2023 14:46,20810870,30.255,101.854,-0.033
10/24/2023 14:47,20810870,30.255,101.854,-0.033
10/24/2023 14:48,20810870,30.255,101.836,-0.035
10/24/2023 14:49,20810870,30.255,101.836,-0.035
10/24/2023 14:50,20810870,30.255,101.818,-0.037
10/24/2023 14:51,20810870,30.255,101.818,-0.037
10/24/2023 14:52,20810870,30.154,101.833,-0.036
10/24/2023 14:53,20810870,30.154,101.815,-0.037
10/24/2023 14:54,20810870,30.154,101.833,-0.036
10/24/2023 14:55,20810870,30.154,101.815,-0.037
10/24/2023 14:56,20810870,30.154,101.833,-0.036
10/24/2023 14:57,20810870,30.154,101.815,-0.037
10/24/2023 14:58,20810870,30.154,101.815,-0.037
10/24/2023 14:59,20810870,30.154,101.815,-0.037
10/24/2023 15:00,20810870,30.154,101.815,-0.037
10/24/2023 15:01,20810870,30.154,101.779,-0.041
10/24/2023 15:02,20810870,30.154,101.797,-0.039
10/24/2023 15:03,20810870,30.154,101.779,-0.041
10/24/2023 15:04,20810870,30.154,101.779,-0.041
10/24/2023 15:05,20810870,30.154,101.779,-0.041
10/24/2023 15:06,20810870,30.154,101.779,-0.041
10/24/2023 15:07,20810870,30.154,101.779,-0.041
10/24/2023 15:08,20810870,30.154,101.761,-0.043
10/24/2023 15:09,20810870,30.154,101.761,-0.043
10/24/2023 15:10,20810870,30.154,101.779,-0.041
10/24/2023 15:11,20810870,30.154,101.761,-0.043
10/24/2023 15:12,20810870,30.154,101.779,-0.041
10/24/2023 15:13,20810870,30.154,101.779,-0.041
10/24/2023 15:14,20810870,30.154,101.779,-0.041
10/24/2023 15:15,20810870,30.154,101.779,-0.041
10/24/2023 15:16,20810870,30.154,101.761,-0.043
10/24/2023 15:17,20810870,30.154,101.761,-0.043
10/24/2023 15:18,20810870,30.154,101.761,-0.043
10/24/2023 15:19,20810870,30.154,101.761,-0.043
10/24/2023 15:20,20810870,30.154,101.779,-0.041
10/24/2023 15:21,20810870,30.154,101.779,-0.041
10/24/2023 15:22,20810870,30.054,101.704,-0.049
10/24/2023 15:23,20810870,29.652,101.638,-0.057
10/24/2023 15:24,20810870,29.152,101.677,-0.055
10/24/2023 15:25,20810870,28.953,101.69,-0.054
10/24/2023 15:26,20810870,28.655,101.609,-0.063
10/24/2023 15:27,20810870,28.258,101.579,-0.068
10/24/2023 15:28,20810870,28.06,101.573,-0.069
10/24/2023 15:29,20810870,27.862,101.567,-0.07
10/24/2023 15:30,20810870,27.665,101.561,-0.071
10/24/2023 15:31,20810870,27.468,101.538,-0.074
10/24/2023 15:32,20810870,27.37,101.571,-0.071
10/24/2023 15:33,20810870,27.272,101.586,-0.07
10/24/2023 15:34,20810870,27.173,101.565,-0.072
10/24/2023 15:35,20810870,27.075,101.562,-0.073
10/24/2023 15:36,20810870,26.977,101.559,-0.073
10/24/2023 15:37,20810870,26.879,101.574,-0.072
10/24/2023 15:38,20810870,26.879,101.556,-0.074
10/24/2023 15:39,20810870,26.781,101.571,-0.073
10/24/2023 15:40,20810870,26.781,101.553,-0.075
10/24/2023 15:41,20810870,26.683,101.55,-0.075
10/24/2023 15:42,20810870,26.585,101.547,-0.076
10/24/2023 15:43,20810870,26.585,101.547,-0.076
10/24/2023 15:44,20810870,26.585,101.547,-0.076
10/24/2023 15:45,20810870,26.585,101.547,-0.076
10/24/2023 15:46,20810870,26.488,101.544,-0.076
10/24/2023 15:47,20810870,26.488,101.544,-0.076
10/24/2023 15:48,20810870,26.488,101.562,-0.075
10/24/2023 15:49,20810870,26.488,101.544,-0.076
10/24/2023 15:50,20810870,26.488,101.544,-0.076
10/24/2023 15:51,20810870,26.488,101.526,-0.078
10/24/2023 15:52,20810870,26.39,101.541,-0.077
10/24/2023 15:53,20810870,26.39,101.541,-0.077
10/24/2023 15:54,20810870,26.39,101.541,-0.077
10/24/2023 15:55,20810870,26.39,111.542,0.947
10/24/2023 15:56,20810870,26.585,145.435,4.416
10/24/2023 15:57,20810870,26.585,163.36,6.251
10/24/2023 15:58,20810870,26.683,172.411,7.178
10/24/2023 15:59,20810870,26.683,170.817,7.014
10/24/2023 16:00,20810870,26.683,174.958,7.438
10/24/2023 16:01,20810870,26.683,171.747,7.11
10/24/2023 16:02,20810870,26.683,169.66,6.896
10/24/2023 16:03,20810870,26.781,176.506,7.597
10/24/2023 16:04,20810870,26.781,168.775,6.806
10/24/2023 16:05,20810870,26.781,173.993,7.34
10/24/2023 16:06,20810870,26.781,172.511,7.188
10/24/2023 16:07,20810870,26.781,169.532,6.883
10/24/2023 16:08,20810870,26.781,171.391,7.074
10/24/2023 16:09,20810870,26.781,170.556,6.988
10/24/2023 16:10,20810870,26.781,175.553,7.5
10/24/2023 16:11,20810870,26.781,176.086,7.554
10/24/2023 16:12,20810870,26.781,173.385,7.278
10/24/2023 16:13,20810870,26.781,174.659,7.408
10/24/2023 16:14,20810870,26.781,169.608,6.891
10/24/2023 16:15,20810870,26.781,174.469,7.389
10/24/2023 16:16,20810870,26.781,169.115,6.841
10/24/2023 16:17,20810870,26.781,173.841,7.324
10/24/2023 16:18,20810870,26.781,174.278,7.369
10/24/2023 16:19,20810870,26.781,175.725,7.517
10/24/2023 16:20,20810870,26.781,173.366,7.276
10/24/2023 16:21,20810870,26.781,172.644,7.202
10/24/2023 16:22,20810870,26.781,174.526,7.395
10/24/2023 16:23,20810870,26.781,171.239,7.058
10/24/2023 16:24,20810870,26.781,174.412,7.383
10/24/2023 16:25,20810870,26.781,171.694,7.105
10/24/2023 16:26,20810870,26.781,160.166,5.925
10/24/2023 16:27,20810870,26.781,165.124,6.432
10/24/2023 16:28,20810870,26.781,166.182,6.541
10/24/2023 16:29,20810870,26.781,166.958,6.62
10/24/2023 16:30,20810870,26.781,164.973,6.417
10/24/2023 16:31,20810870,26.781,165.445,6.465
10/24/2023 16:32,20810870,26.781,170.082,6.94
10/24/2023 16:33,20810870,26.781,164.935,6.413
10/24/2023 16:34,20810870,26.781,164.728,6.392
10/24/2023 16:35,20810870,26.781,165.068,6.426
10/24/2023 16:36,20810870,26.781,164.917,6.411
10/24/2023 16:37,20810870,26.781,163.859,6.303
10/24/2023 16:38,20810870,26.781,166.825,6.606
10/24/2023 16:39,20810870,26.781,161.993,6.112
10/24/2023 16:40,20810870,26.781,166.239,6.546
10/24/2023 16:41,20810870,26.781,162.558,6.17
10/24/2023 16:42,20810870,26.781,161.503,6.062
10/24/2023 16:43,20810870,26.781,169.627,6.893
10/24/2023 16:44,20810870,26.781,167.847,6.711
10/24/2023 16:45,20810870,26.781,165.993,6.521
10/24/2023 16:46,20810870,26.781,163.671,6.284
10/24/2023 16:47,20810870,26.781,163.614,6.278
10/24/2023 16:48,20810870,26.781,166.22,6.544
10/24/2023 16:49,20810870,26.781,158.268,5.73
10/24/2023 16:50,20810870,26.781,162.539,6.168
10/24/2023 16:51,20810870,26.781,164.822,6.401
10/24/2023 16:52,20810870,26.781,167.128,6.637
10/24/2023 16:53,20810870,26.781,163.388,6.255
10/24/2023 16:54,20810870,26.781,164.898,6.409
10/24/2023 16:55,20810870,26.781,165.956,6.517
10/24/2023 16:56,20810870,26.781,161.409,6.052
10/24/2023 16:57,20810870,26.781,159.546,5.861
10/24/2023 16:58,20810870,26.781,164.577,6.376
10/24/2023 16:59,20810870,26.781,165.068,6.426
10/24/2023 17:00,20810870,26.781,166.75,6.599
10/24/2023 17:01,20810870,26.781,164.048,6.322
10/24/2023 17:02,20810870,26.781,165.578,6.479
10/24/2023 17:03,20810870,26.781,162.502,6.164
10/24/2023 17:04,20810870,26.781,163.784,6.295
10/24/2023 17:05,20810870,26.781,163.199,6.235
10/24/2023 17:06,20810870,26.781,165.578,6.479
10/24/2023 17:07,20810870,26.781,164.935,6.413
10/24/2023 17:08,20810870,26.781,163.69,6.285
10/24/2023 17:09,20810870,26.781,163.237,6.239
10/24/2023 17:10,20810870,26.781,161.522,6.064
10/24/2023 17:11,20810870,26.781,161.296,6.04
10/24/2023 17:12,20810870,26.781,161.616,6.073
10/24/2023 17:13,20810870,26.781,165.427,6.463
10/24/2023 17:14,20810870,26.781,163.576,6.274
10/24/2023 17:15,20810870,26.781,165.087,6.428
10/24/2023 17:16,20810870,26.781,163.878,6.305
10/24/2023 17:17,20810870,26.781,166.012,6.523
10/24/2023 17:18,20810870,26.781,164.18,6.336
10/24/2023 17:19,20810870,26.781,168.15,6.742
10/24/2023 17:20,20810870,26.781,164.426,6.361
10/24/2023 17:21,20810870,26.781,163.973,6.314
10/24/2023 17:22,20810870,26.781,161.013,6.011
10/24/2023 17:23,20810870,26.781,164.52,6.37
