Date,TempInSitu,mV,pH,pH_Serial
1/15/24 7:45,28.15,-74.67,7.99,pH_195
1/15/24 7:46,28.17,-74.41,7.99,pH_195
1/15/24 7:47,28.17,-74.53,7.99,pH_195
1/15/24 7:48,28.15,-72.91,7.96,pH_195
1/15/24 7:49,28.15,-73.3,7.97,pH_195
1/15/24 7:50,28.15,-73.1,7.97,pH_195
1/15/24 7:51,28.17,-73.61,7.97,pH_195
1/15/24 7:52,28.2,-73.64,7.97,pH_195
1/15/24 7:53,28.2,-73.69,7.98,pH_195
1/15/24 7:54,28.2,-72.71,7.96,pH_195
1/15/24 7:55,28.15,-72.97,7.96,pH_195
1/15/24 7:56,28.2,-73.35,7.97,pH_195
1/15/24 7:57,28.2,-73.3,7.97,pH_195
1/15/24 7:58,28.2,-73.13,7.97,pH_195
1/15/24 7:59,28.22,-74.36,7.99,pH_195
1/15/24 8:00,28.25,-74.3,7.99,pH_195
1/15/24 8:01,28.22,-73.11,7.97,pH_195
1/15/24 8:02,28.22,-73.08,7.96,pH_195
1/15/24 8:03,28.22,-72.44,7.95,pH_195
1/15/24 8:04,28.25,-74.03,7.98,pH_195
1/15/24 8:05,28.3,-75.16,8,pH_195
1/15/24 8:06,28.25,-73.36,7.97,pH_195
1/15/24 8:07,28.3,-75.05,8,pH_195
1/15/24 8:08,28.3,-74.17,7.98,pH_195
1/15/24 8:09,28.3,-73.97,7.98,pH_195
1/15/24 8:10,28.27,-72.72,7.96,pH_195
1/15/24 8:11,28.32,-74.85,8,pH_195
1/15/24 8:12,28.32,-74.02,7.98,pH_195
1/15/24 8:13,28.34,-74.94,8,pH_195
1/15/24 8:14,28.32,-73.96,7.98,pH_195
1/15/24 8:15,28.3,-73.63,7.97,pH_195
1/15/24 8:16,28.32,-72.81,7.96,pH_195
1/15/24 8:17,28.34,-73.83,7.98,pH_195
1/15/24 8:18,28.37,-74.78,7.99,pH_195
1/15/24 8:19,28.37,-74.72,7.99,pH_195
1/15/24 8:20,28.37,-73.46,7.97,pH_195
1/15/24 8:21,28.34,-71.69,7.94,pH_195
1/15/24 8:22,28.34,-73.02,7.96,pH_195
1/15/24 8:23,28.37,-73.42,7.97,pH_195
1/15/24 8:24,28.42,-75.08,8,pH_195
1/15/24 8:25,28.44,-74.72,7.99,pH_195
1/15/24 8:26,28.44,-74.03,7.98,pH_195
1/15/24 8:27,28.47,-75.28,8,pH_195
1/15/24 8:28,28.47,-75.42,8.01,pH_195
1/15/24 8:29,28.44,-73.46,7.97,pH_195
1/15/24 8:30,28.47,-74.22,7.98,pH_195
1/15/24 8:31,28.47,-72.47,7.95,pH_195
1/15/24 8:32,28.47,-72.81,7.96,pH_195
1/15/24 8:33,28.52,-73.78,7.98,pH_195
1/15/24 8:34,28.49,-73.27,7.97,pH_195
1/15/24 8:35,28.49,-73.78,7.98,pH_195
1/15/24 8:36,28.49,-73.25,7.97,pH_195
1/15/24 8:37,28.52,-73.27,7.97,pH_195
1/15/24 8:38,28.49,-71.24,7.93,pH_195
1/15/24 8:39,28.62,-74.27,7.98,pH_195
1/15/24 8:40,28.59,-72.81,7.96,pH_195
1/15/24 8:41,28.57,-72,7.94,pH_195
1/15/24 8:42,28.59,-72.24,7.95,pH_195
1/15/24 8:43,28.59,-73.69,7.97,pH_195
1/15/24 8:44,28.67,-74.06,7.98,pH_195
1/15/24 8:45,28.67,-74.38,7.99,pH_195
1/15/24 8:46,28.69,-72.67,7.96,pH_195
1/15/24 8:47,28.69,-72.42,7.95,pH_195
1/15/24 8:48,28.67,-70.94,7.93,pH_195
1/15/24 8:49,28.69,-72.67,7.96,pH_195
1/15/24 8:50,28.72,-74.24,7.98,pH_195
1/15/24 8:51,28.72,-73.72,7.97,pH_195
1/15/24 8:52,28.79,-74.92,8,pH_195
1/15/24 8:53,28.77,-73.44,7.97,pH_195
1/15/24 8:54,28.77,-74.11,7.98,pH_195
1/15/24 8:55,28.77,-73.69,7.97,pH_195
1/15/24 8:56,28.79,-73.85,7.98,pH_195
1/15/24 8:57,28.79,-72.47,7.95,pH_195
1/15/24 8:58,28.79,-72.8,7.96,pH_195
1/15/24 8:59,28.79,-72.28,7.95,pH_195
1/15/24 9:00,28.87,-74.17,7.98,pH_195
1/15/24 9:01,28.82,-72.33,7.95,pH_195
1/15/24 9:02,28.87,-74.06,7.98,pH_195
1/15/24 9:03,28.87,-73.16,7.96,pH_195
1/15/24 9:04,28.87,-73.6,7.97,pH_195
1/15/24 9:05,28.87,-73.3,7.97,pH_195
1/15/24 9:06,28.87,-74.81,7.99,pH_195
1/15/24 9:07,28.82,-72.52,7.95,pH_195
1/15/24 9:08,28.82,-73.05,7.96,pH_195
1/15/24 9:09,28.87,-74.77,7.99,pH_195
1/15/24 9:10,28.89,-74.35,7.98,pH_195
1/15/24 9:11,28.87,-72.61,7.95,pH_195
1/15/24 9:12,28.89,-72.83,7.96,pH_195
1/15/24 9:13,28.89,-72.96,7.96,pH_195
1/15/24 9:14,28.89,-73.06,7.96,pH_195
1/15/24 9:15,28.92,-73.94,7.98,pH_195
1/15/24 9:16,28.94,-74.55,7.99,pH_195
1/15/24 9:17,28.89,-71.75,7.94,pH_195
1/15/24 9:18,28.99,-72.81,7.96,pH_195
1/15/24 9:19,28.97,-70.36,7.92,pH_195
1/15/24 9:20,29.07,-74.03,7.98,pH_195
1/15/24 9:21,29.02,-70.85,7.92,pH_195
1/15/24 9:22,29.11,-74.8,7.99,pH_195
1/15/24 9:23,29.07,-73.1,7.96,pH_195
1/15/24 9:24,29.14,-73.81,7.97,pH_195
1/15/24 9:25,29.11,-73.94,7.98,pH_195
1/15/24 9:26,29.07,-70.6,7.92,pH_195
1/15/24 9:27,29.09,-73.03,7.96,pH_195
1/15/24 9:28,29.14,-74.75,7.99,pH_195
1/15/24 9:29,29.11,-73.78,7.97,pH_195
1/15/24 9:30,29.16,-74.28,7.98,pH_195
1/15/24 9:31,29.19,-74.55,7.99,pH_195
1/15/24 9:32,29.16,-74.8,7.99,pH_195
1/15/24 9:33,29.14,-74.24,7.98,pH_195
1/15/24 9:34,29.14,-74.25,7.98,pH_195
1/15/24 9:35,29.16,-74.52,7.99,pH_195
1/15/24 9:36,29.14,-74.83,7.99,pH_195
1/15/24 9:37,29.16,-75.52,8,pH_195
1/15/24 9:38,29.16,-74.44,7.99,pH_195
1/15/24 9:39,29.19,-75.42,8,pH_195
1/15/24 9:40,29.21,-75.16,8,pH_195
1/15/24 9:41,29.24,-74.05,7.98,pH_195
1/15/24 9:42,29.29,-76.17,8.02,pH_195
1/15/24 9:43,29.29,-75.97,8.01,pH_195
1/15/24 9:44,29.26,-75.91,8.01,pH_195
1/15/24 9:45,29.29,-76.61,8.02,pH_195
1/15/24 9:46,29.26,-76.24,8.02,pH_195
1/15/24 9:47,29.14,-72.38,7.95,pH_195
1/15/24 9:48,29.19,-75.47,8,pH_195
1/15/24 9:49,29.24,-76.42,8.02,pH_195
1/15/24 9:50,29.29,-77.06,8.03,pH_195
1/15/24 9:51,29.34,-78.27,8.05,pH_195
1/15/24 9:52,29.31,-77.39,8.04,pH_195
1/15/24 9:53,29.26,-75.63,8.01,pH_195
1/15/24 9:54,29.29,-75.3,8,pH_195
1/15/24 9:55,29.36,-77.92,8.05,pH_195
1/15/24 9:56,29.39,-77.75,8.04,pH_195
1/15/24 9:57,29.39,-77.6,8.04,pH_195
1/15/24 9:58,29.41,-78.22,8.05,pH_195
1/15/24 9:59,29.39,-76.3,8.02,pH_195
1/15/24 10:00,29.41,-76.08,8.01,pH_195
1/15/24 10:01,29.41,-77.03,8.03,pH_195
1/15/24 10:02,29.44,-78.77,8.06,pH_195
1/15/24 10:03,29.39,-76.71,8.02,pH_195
1/15/24 10:04,29.36,-77,8.03,pH_195
1/15/24 10:05,29.44,-79.69,8.08,pH_195
1/15/24 10:06,29.39,-78.27,8.05,pH_195
1/15/24 10:07,29.36,-78.16,8.05,pH_195
1/15/24 10:08,29.39,-77.72,8.04,pH_195
1/15/24 10:09,29.39,-77.27,8.03,pH_195
1/15/24 10:10,29.44,-77.72,8.04,pH_195
1/15/24 10:11,29.41,-76.8,8.03,pH_195
1/15/24 10:12,29.51,-79.25,8.07,pH_195
1/15/24 10:13,29.46,-76.6,8.02,pH_195
1/15/24 10:14,29.49,-78.92,8.06,pH_195
1/15/24 10:15,29.44,-76.63,8.02,pH_195
1/15/24 10:16,29.51,-79.44,8.07,pH_195
1/15/24 10:17,29.54,-79.8,8.08,pH_195
1/15/24 10:18,29.51,-79.3,8.07,pH_195
1/15/24 10:19,29.49,-77.47,8.04,pH_195
1/15/24 10:20,29.49,-78.08,8.05,pH_195
1/15/24 10:21,29.49,-77.74,8.04,pH_195
1/15/24 10:22,29.54,-78.91,8.06,pH_195
1/15/24 10:23,29.54,-78.25,8.05,pH_195
1/15/24 10:24,29.51,-77.66,8.04,pH_195
1/15/24 10:25,29.59,-78.3,8.05,pH_195
1/15/24 10:26,29.61,-78.08,8.05,pH_195
1/15/24 10:27,29.61,-78.24,8.05,pH_195
1/15/24 10:28,29.59,-78.03,8.05,pH_195
1/15/24 10:29,29.54,-76.89,8.03,pH_195
1/15/24 10:30,29.61,-77.96,8.05,pH_195
1/15/24 10:31,29.66,-78.28,8.05,pH_195
1/15/24 10:32,29.66,-78.19,8.05,pH_195
1/15/24 10:33,29.69,-77.21,8.03,pH_195
1/15/24 10:34,29.77,-78.89,8.06,pH_195
1/15/24 10:35,29.71,-77.02,8.03,pH_195
1/15/24 10:36,29.71,-76.96,8.03,pH_195
1/15/24 10:37,29.77,-78.27,8.05,pH_195
1/15/24 10:38,29.79,-77.97,8.04,pH_195
1/15/24 10:39,29.84,-78.61,8.06,pH_195
1/15/24 10:40,29.82,-77.19,8.03,pH_195
1/15/24 10:41,29.82,-76.77,8.02,pH_195
1/15/24 10:42,29.79,-76.11,8.01,pH_195
1/15/24 10:43,29.82,-77.44,8.04,pH_195
1/15/24 10:44,29.92,-78.69,8.06,pH_195
1/15/24 10:45,29.87,-76.89,8.03,pH_195
1/15/24 10:46,29.94,-78.41,8.05,pH_195
1/15/24 10:47,29.89,-76.72,8.02,pH_195
1/15/24 10:48,29.94,-78.25,8.05,pH_195
1/15/24 10:49,29.94,-77.86,8.04,pH_195
1/15/24 10:50,29.99,-78.47,8.05,pH_195
1/15/24 10:51,29.94,-76.74,8.02,pH_195
1/15/24 10:52,29.99,-77.11,8.03,pH_195
1/15/24 10:53,30.02,-76.94,8.03,pH_195
1/15/24 10:54,30.04,-78.39,8.05,pH_195
1/15/24 10:55,30.04,-78.77,8.06,pH_195
1/15/24 10:56,30.07,-77.67,8.04,pH_195
1/15/24 10:57,30.04,-78.3,8.05,pH_195
1/15/24 10:58,30.04,-76.86,8.02,pH_195
1/15/24 10:59,30.07,-78.52,8.05,pH_195
1/15/24 11:00,30.07,-77.39,8.03,pH_195
1/15/24 11:01,30.07,-77.21,8.03,pH_195
1/15/24 11:02,30.17,-78.78,8.06,pH_195
1/15/24 11:03,30.14,-78.35,8.05,pH_195
1/15/24 11:04,30.17,-78.5,8.05,pH_195
1/15/24 11:05,30.12,-76.77,8.02,pH_195
1/15/24 11:06,30.09,-77.67,8.04,pH_195
1/15/24 11:07,30.14,-78.83,8.06,pH_195
1/15/24 11:08,30.14,-79.27,8.07,pH_195
1/15/24 11:09,30.17,-79.05,8.06,pH_195
1/15/24 11:10,30.09,-78.38,8.05,pH_195
1/15/24 11:11,30.14,-77.61,8.04,pH_195
1/15/24 11:12,30.19,-78.06,8.05,pH_195
1/15/24 11:13,30.24,-79.78,8.07,pH_195
1/15/24 11:14,30.19,-77.91,8.04,pH_195
1/15/24 11:15,30.27,-79.42,8.07,pH_195
1/15/24 11:16,30.24,-77.99,8.04,pH_195
1/15/24 11:17,30.27,-78.35,8.05,pH_195
1/15/24 11:18,30.34,-79.8,8.07,pH_195
1/15/24 11:19,30.32,-79.75,8.07,pH_195
1/15/24 11:20,30.37,-79.8,8.07,pH_195
1/15/24 11:21,30.32,-78.81,8.06,pH_195
1/15/24 11:22,30.34,-80.42,8.09,pH_195
1/15/24 11:23,30.27,-79.27,8.07,pH_195
1/15/24 11:24,30.29,-79.88,8.08,pH_195
1/15/24 11:25,30.32,-79.52,8.07,pH_195
1/15/24 11:26,30.24,-78.41,8.05,pH_195
1/15/24 11:27,30.32,-79.39,8.07,pH_195
1/15/24 11:28,30.24,-78.1,8.05,pH_195
1/15/24 11:29,30.29,-78.53,8.05,pH_195
1/15/24 11:30,30.29,-79.61,8.07,pH_195
1/15/24 11:31,30.37,-80.19,8.08,pH_195
1/15/24 11:32,30.39,-79.86,8.08,pH_195
1/15/24 11:33,30.39,-79.97,8.08,pH_195
1/15/24 11:34,30.37,-78.61,8.05,pH_195
1/15/24 11:35,30.39,-80.28,8.08,pH_195
1/15/24 11:36,30.37,-79.6,8.07,pH_195
1/15/24 11:37,30.42,-80.44,8.09,pH_195
1/15/24 11:38,30.39,-79.71,8.07,pH_195
1/15/24 11:39,30.44,-81.19,8.1,pH_195
1/15/24 11:40,30.39,-79.49,8.07,pH_195
1/15/24 11:41,30.42,-79.83,8.08,pH_195
1/15/24 11:42,30.47,-80.77,8.09,pH_195
1/15/24 11:43,30.42,-79.39,8.07,pH_195
1/15/24 11:44,30.42,-79.55,8.07,pH_195
1/15/24 11:45,30.49,-80.74,8.09,pH_195
1/15/24 11:46,30.44,-79.86,8.08,pH_195
1/15/24 11:47,30.44,-80.36,8.08,pH_195
1/15/24 11:48,30.42,-79.96,8.08,pH_195
1/15/24 11:49,30.42,-79.58,8.07,pH_195
1/15/24 11:50,30.44,-80.94,8.09,pH_195
1/15/24 11:51,30.44,-80.31,8.08,pH_195
1/15/24 11:52,30.49,-80.81,8.09,pH_195
1/15/24 11:53,30.52,-81.28,8.1,pH_195
1/15/24 11:54,30.52,-80.67,8.09,pH_195
1/15/24 11:55,30.47,-78.99,8.06,pH_195
1/15/24 11:56,30.47,-80.38,8.08,pH_195
1/15/24 11:57,30.49,-80.67,8.09,pH_195
1/15/24 11:58,30.52,-81.22,8.1,pH_195
1/15/24 11:59,30.55,-81.33,8.1,pH_195
1/15/24 12:00,30.52,-80.22,8.08,pH_195
1/15/24 12:01,30.52,-80,8.08,pH_195
1/15/24 12:02,30.49,-79.03,8.06,pH_195
1/15/24 12:03,30.42,-78.85,8.06,pH_195
1/15/24 12:04,30.47,-79.75,8.07,pH_195
1/15/24 12:05,30.47,-79.44,8.07,pH_195
1/15/24 12:06,30.52,-80.11,8.08,pH_195
1/15/24 12:07,30.49,-79.78,8.07,pH_195
1/15/24 12:08,30.49,-80.22,8.08,pH_195
1/15/24 12:09,30.62,-81.55,8.1,pH_195
1/15/24 12:10,30.62,-81.39,8.1,pH_195
1/15/24 12:11,30.62,-81.96,8.11,pH_195
1/15/24 12:12,30.55,-80.16,8.08,pH_195
1/15/24 12:13,30.62,-80.75,8.09,pH_195
1/15/24 12:14,30.62,-80.64,8.09,pH_195
1/15/24 12:15,30.65,-81.6,8.1,pH_195
1/15/24 12:16,30.62,-81.69,8.11,pH_195
1/15/24 12:17,30.6,-79.53,8.07,pH_195
1/15/24 12:18,30.6,-80.02,8.08,pH_195
1/15/24 12:19,30.55,-78.58,8.05,pH_195
1/15/24 12:20,30.62,-79.99,8.08,pH_195
1/15/24 12:21,30.62,-80.16,8.08,pH_195
1/15/24 12:22,30.62,-80.72,8.09,pH_195
1/15/24 12:23,30.67,-81.08,8.1,pH_195
1/15/24 12:24,30.7,-80.97,8.09,pH_195
1/15/24 12:25,30.62,-79.42,8.07,pH_195
1/15/24 12:26,30.62,-80.24,8.08,pH_195
1/15/24 12:27,30.72,-81.21,8.1,pH_195
1/15/24 12:28,30.67,-80.83,8.09,pH_195
1/15/24 12:29,30.62,-79.31,8.07,pH_195
1/15/24 12:30,30.65,-79.66,8.07,pH_195
1/15/24 12:31,30.65,-78.83,8.06,pH_195
1/15/24 12:32,30.65,-80.39,8.08,pH_195
1/15/24 12:33,30.75,-80.8,8.09,pH_195
1/15/24 12:34,30.67,-78.27,8.05,pH_195
1/15/24 12:35,30.7,-78.27,8.05,pH_195
1/15/24 12:36,30.72,-78,8.04,pH_195
1/15/24 12:37,30.75,-80.13,8.08,pH_195
1/15/24 12:38,30.77,-79.36,8.07,pH_195
1/15/24 12:39,30.75,-78.91,8.06,pH_195
1/15/24 12:40,30.7,-79.52,8.07,pH_195
1/15/24 12:41,30.67,-78.91,8.06,pH_195
1/15/24 12:42,30.75,-79.85,8.07,pH_195
1/15/24 12:43,30.72,-78.44,8.05,pH_195
1/15/24 12:44,30.75,-79.13,8.06,pH_195
1/15/24 12:45,30.77,-80.13,8.08,pH_195
1/15/24 12:46,30.75,-79.72,8.07,pH_195
1/15/24 12:47,30.65,-77.06,8.03,pH_195
1/15/24 12:48,30.77,-79.78,8.07,pH_195
1/15/24 12:49,30.75,-80.86,8.09,pH_195
1/15/24 12:50,30.75,-78.86,8.06,pH_195
1/15/24 12:51,30.7,-79.25,8.06,pH_195
1/15/24 12:52,30.7,-80.24,8.08,pH_195
1/15/24 12:53,30.67,-79.02,8.06,pH_195
1/15/24 12:54,30.57,-76.58,8.02,pH_195
1/15/24 12:55,30.67,-80.16,8.08,pH_195
1/15/24 12:56,30.62,-79.72,8.07,pH_195
1/15/24 12:57,30.7,-80.49,8.09,pH_195
1/15/24 12:58,30.6,-79.25,8.06,pH_195
1/15/24 12:59,30.6,-77.78,8.04,pH_195
1/15/24 13:00,30.52,-77.36,8.03,pH_195
1/15/24 13:01,30.72,-81.19,8.1,pH_195
1/15/24 13:02,30.7,-81.35,8.1,pH_195
1/15/24 13:03,30.67,-79.58,8.07,pH_195
1/15/24 13:04,30.7,-79.69,8.07,pH_195
1/15/24 13:05,30.7,-81,8.09,pH_195
1/15/24 13:06,30.72,-80.58,8.09,pH_195
1/15/24 13:07,30.77,-80.31,8.08,pH_195
1/15/24 13:08,30.77,-81.56,8.1,pH_195
1/15/24 13:09,30.75,-80.58,8.09,pH_195
1/15/24 13:10,30.82,-82.13,8.11,pH_195
1/15/24 13:11,30.85,-81.8,8.11,pH_195
1/15/24 13:12,30.77,-79.75,8.07,pH_195
1/15/24 13:13,30.8,-80.41,8.08,pH_195
1/15/24 13:14,30.85,-81.99,8.11,pH_195
1/15/24 13:15,30.85,-80.81,8.09,pH_195
1/15/24 13:16,30.85,-80.91,8.09,pH_195
1/15/24 13:17,30.87,-82.13,8.11,pH_195
1/15/24 13:18,30.8,-79.74,8.07,pH_195
1/15/24 13:19,30.87,-82.17,8.11,pH_195
1/15/24 13:20,30.82,-80.75,8.09,pH_195
1/15/24 13:21,30.85,-81.86,8.11,pH_195
1/15/24 13:22,30.9,-82.22,8.11,pH_195
1/15/24 13:23,30.9,-81.91,8.11,pH_195
1/15/24 13:24,30.92,-82.96,8.13,pH_195
1/15/24 13:25,30.92,-82.89,8.13,pH_195
1/15/24 13:26,30.92,-82.07,8.11,pH_195
1/15/24 13:27,30.9,-81.49,8.1,pH_195
1/15/24 13:28,30.92,-82.66,8.12,pH_195
1/15/24 13:29,30.95,-83.14,8.13,pH_195
1/15/24 13:30,30.87,-82,8.11,pH_195
1/15/24 13:31,30.82,-82.02,8.11,pH_195
1/15/24 13:32,30.8,-82.16,8.11,pH_195
1/15/24 13:33,30.72,-81.69,8.11,pH_195
1/15/24 13:34,30.72,-82.28,8.12,pH_195
1/15/24 13:35,30.75,-81.85,8.11,pH_195
1/15/24 13:36,30.75,-82.6,8.12,pH_195
1/15/24 13:37,30.67,-80.61,8.09,pH_195
1/15/24 13:38,30.75,-82.33,8.12,pH_195
1/15/24 13:39,30.75,-83.02,8.13,pH_195
1/15/24 13:40,30.75,-82.75,8.12,pH_195
1/15/24 13:41,30.77,-83.86,8.14,pH_195
1/15/24 13:42,30.7,-81.66,8.11,pH_195
1/15/24 13:43,30.75,-83.28,8.13,pH_195
1/15/24 13:44,30.67,-79.71,8.07,pH_195
1/15/24 13:45,30.75,-82.63,8.12,pH_195
1/15/24 13:46,30.7,-82.82,8.13,pH_195
1/15/24 13:47,30.77,-83.61,8.14,pH_195
1/15/24 13:48,30.77,-83.1,8.13,pH_195
1/15/24 13:49,30.7,-82.49,8.12,pH_195
1/15/24 13:50,30.62,-80.28,8.08,pH_195
1/15/24 13:51,30.62,-81.69,8.11,pH_195
1/15/24 13:52,30.57,-82.14,8.11,pH_195
1/15/24 13:53,30.65,-82.83,8.13,pH_195
1/15/24 13:54,30.65,-82.83,8.13,pH_195
1/15/24 13:55,30.65,-81.55,8.1,pH_195
1/15/24 13:56,30.67,-82.78,8.13,pH_195
1/15/24 13:57,30.72,-83.69,8.14,pH_195
1/15/24 13:58,30.67,-82.52,8.12,pH_195
1/15/24 13:59,30.65,-82.32,8.12,pH_195
1/15/24 14:00,30.72,-82.57,8.12,pH_195
1/15/24 14:01,30.72,-82.88,8.13,pH_195
1/15/24 14:02,30.72,-82.89,8.13,pH_195
1/15/24 14:03,30.75,-82.92,8.13,pH_195
1/15/24 14:04,30.8,-83.46,8.14,pH_195
1/15/24 14:05,30.8,-83.66,8.14,pH_195
1/15/24 14:06,30.77,-82.74,8.12,pH_195
1/15/24 14:07,30.82,-83.85,8.14,pH_195
1/15/24 14:08,30.77,-82.02,8.11,pH_195
1/15/24 14:09,30.85,-83.38,8.14,pH_195
1/15/24 14:10,30.87,-83.83,8.14,pH_195
1/15/24 14:11,30.8,-82.05,8.11,pH_195
1/15/24 14:12,30.82,-82.33,8.12,pH_195
1/15/24 14:13,30.85,-83.24,8.13,pH_195
1/15/24 14:14,30.92,-84.41,8.15,pH_195
1/15/24 14:15,30.92,-85.28,8.17,pH_195
1/15/24 14:16,30.95,-84.89,8.16,pH_195
1/15/24 14:17,30.87,-82.69,8.12,pH_195
1/15/24 14:18,30.95,-84.55,8.16,pH_195
1/15/24 14:19,30.9,-83.55,8.14,pH_195
1/15/24 14:20,30.92,-84.16,8.15,pH_195
1/15/24 14:21,30.92,-84,8.15,pH_195
1/15/24 14:22,30.9,-82.74,8.12,pH_195
1/15/24 14:23,30.9,-83.49,8.14,pH_195
1/15/24 14:24,30.9,-83,8.13,pH_195
1/15/24 14:25,30.92,-84.3,8.15,pH_195
1/15/24 14:26,30.9,-84.36,8.15,pH_195
1/15/24 14:27,31,-85.39,8.17,pH_195
1/15/24 14:28,30.95,-85.22,8.17,pH_195
1/15/24 14:29,30.95,-84.83,8.16,pH_195
1/15/24 14:30,30.92,-83.66,8.14,pH_195
1/15/24 14:31,30.98,-85.74,8.18,pH_195
1/15/24 14:32,30.92,-84.39,8.15,pH_195
1/15/24 14:33,30.9,-85.03,8.16,pH_195
1/15/24 14:34,30.95,-85.91,8.18,pH_195
1/15/24 14:35,30.87,-84.07,8.15,pH_195
1/15/24 14:36,30.87,-84.63,8.16,pH_195
1/15/24 14:37,30.85,-84.53,8.16,pH_195
1/15/24 14:38,30.87,-85.44,8.17,pH_195
1/15/24 14:39,30.82,-83.07,8.13,pH_195
1/15/24 14:40,30.9,-85.28,8.17,pH_195
1/15/24 14:41,30.85,-83.82,8.14,pH_195
1/15/24 14:42,30.95,-85.75,8.18,pH_195
1/15/24 14:43,30.95,-85.99,8.18,pH_195
1/15/24 14:44,30.95,-86.02,8.18,pH_195
1/15/24 14:45,30.98,-86.5,8.19,pH_195
1/15/24 14:46,30.98,-86.24,8.18,pH_195
1/15/24 14:47,31,-86.52,8.19,pH_195
1/15/24 14:48,30.98,-85.82,8.18,pH_195
1/15/24 14:49,30.98,-85.69,8.17,pH_195
1/15/24 14:50,31,-86.75,8.19,pH_195
1/15/24 14:51,30.95,-85.35,8.17,pH_195
1/15/24 14:52,30.9,-85.19,8.17,pH_195
1/15/24 14:53,30.92,-85.11,8.16,pH_195
1/15/24 14:54,30.92,-85.49,8.17,pH_195
1/15/24 14:55,30.82,-83.72,8.14,pH_195
1/15/24 14:56,30.87,-84.63,8.16,pH_195
1/15/24 14:57,30.92,-86.11,8.18,pH_195
1/15/24 14:58,30.87,-85,8.16,pH_195
