Date,TempInSitu,mV,pH,pH_Serial
2/11/24 21:16,26.72,-27.24,7.02,pH_195
2/11/24 21:17,26.67,-27.24,7.02,pH_195
2/11/24 21:18,26.72,-27.22,7.02,pH_195
2/11/24 21:19,26.67,-27.19,7.02,pH_195
2/11/24 21:20,26.7,-27.19,7.02,pH_195
2/11/24 21:21,26.7,-27.2,7.02,pH_195
2/11/24 21:22,26.67,-27.2,7.02,pH_195
2/11/24 21:23,26.67,-27.2,7.02,pH_195
2/11/24 21:24,26.67,-27.19,7.02,pH_195
2/11/24 21:25,26.67,-27.17,7.02,pH_195
2/11/24 21:26,26.65,-27.19,7.02,pH_195
2/11/24 21:27,26.65,-27.22,7.02,pH_195
2/11/24 21:28,26.62,-27.24,7.02,pH_195
2/11/24 21:29,26.62,-27.27,7.02,pH_195
2/11/24 21:30,26.6,-27.24,7.02,pH_195
2/11/24 21:31,26.62,-27.24,7.02,pH_195
2/11/24 21:32,26.62,-27.24,7.02,pH_195
2/11/24 21:33,26.65,-27.2,7.02,pH_195
2/11/24 21:34,26.62,-27.2,7.02,pH_195
2/11/24 21:35,26.62,-27.22,7.02,pH_195
2/11/24 21:36,26.6,-27.22,7.02,pH_195
2/11/24 21:37,26.62,-27.19,7.02,pH_195
2/11/24 21:38,26.57,-27.19,7.02,pH_195
2/11/24 21:39,26.57,-27.17,7.02,pH_195
2/11/24 21:40,26.55,-27.17,7.02,pH_195
2/11/24 21:41,26.55,-27.17,7.02,pH_195
2/11/24 21:42,26.55,-27.17,7.02,pH_195
2/11/24 21:43,26.55,-27.2,7.02,pH_195
2/11/24 21:44,26.55,-27.27,7.02,pH_195
2/11/24 21:45,26.5,-27.27,7.02,pH_195
2/11/24 21:46,26.5,-27.28,7.02,pH_195
2/11/24 21:47,26.5,-27.25,7.02,pH_195
2/11/24 21:48,26.48,-27.27,7.02,pH_195
2/11/24 21:49,26.48,-27.3,7.02,pH_195
2/11/24 21:50,26.45,-27.33,7.02,pH_195
2/11/24 21:51,26.43,-27.39,7.02,pH_195
2/11/24 21:52,26.38,-27.39,7.02,pH_195
2/11/24 21:53,26.35,-27.39,7.02,pH_195
2/11/24 21:54,26.33,-27.36,7.02,pH_195
2/11/24 21:55,26.33,-27.36,7.02,pH_195
2/11/24 21:56,26.33,-27.33,7.02,pH_195
2/11/24 21:57,26.3,-27.33,7.02,pH_195
2/11/24 21:58,26.33,-27.31,7.02,pH_195
2/11/24 21:59,26.33,-27.36,7.02,pH_195
2/11/24 22:00,26.35,-27.31,7.02,pH_195
2/11/24 22:01,26.33,-27.3,7.02,pH_195
2/11/24 22:02,26.35,-27.28,7.02,pH_195
2/11/24 22:03,26.33,-27.28,7.02,pH_195
2/11/24 22:04,26.33,-27.28,7.02,pH_195
2/11/24 22:05,26.3,-27.27,7.02,pH_195
2/11/24 22:06,26.3,-27.27,7.02,pH_195
2/11/24 22:07,26.33,-27.27,7.02,pH_195
2/11/24 22:08,26.3,-27.27,7.02,pH_195
2/11/24 22:09,26.3,-27.27,7.02,pH_195
2/11/24 22:10,26.28,-27.24,7.02,pH_195
2/11/24 22:11,26.3,-27.19,7.02,pH_195
2/11/24 22:12,26.3,-27.17,7.02,pH_195
2/11/24 22:13,26.3,-27.19,7.02,pH_195
2/11/24 22:14,26.3,-27.25,7.02,pH_195
2/11/24 22:15,26.3,-27.34,7.02,pH_195
2/11/24 22:16,26.3,-27.41,7.02,pH_195
2/11/24 22:17,26.3,-27.38,7.02,pH_195
2/11/24 22:18,26.3,-27.34,7.02,pH_195
2/11/24 22:19,26.3,-27.33,7.02,pH_195
2/11/24 22:20,26.3,-27.31,7.02,pH_195
2/11/24 22:21,26.3,-27.3,7.02,pH_195
2/11/24 22:22,26.3,-27.28,7.02,pH_195
2/11/24 22:23,26.33,-27.27,7.02,pH_195
2/11/24 22:24,26.3,-27.27,7.02,pH_195
2/11/24 22:25,26.3,-27.28,7.02,pH_195
2/11/24 22:26,26.33,-27.3,7.02,pH_195
2/11/24 22:27,26.33,-27.31,7.02,pH_195
2/11/24 22:28,26.3,-27.34,7.02,pH_195
2/11/24 22:29,26.33,-27.39,7.02,pH_195
2/11/24 22:30,26.33,-27.39,7.02,pH_195
2/11/24 22:31,26.33,-27.41,7.02,pH_195
2/11/24 22:32,26.33,-27.44,7.02,pH_195
2/11/24 22:33,26.35,-27.47,7.02,pH_195
2/11/24 22:34,26.33,-27.5,7.02,pH_195
2/11/24 22:35,26.33,-27.52,7.02,pH_195
2/11/24 22:36,26.33,-27.53,7.02,pH_195
2/11/24 22:37,26.33,-27.56,7.02,pH_195
2/11/24 22:38,26.35,-27.59,7.02,pH_195
2/11/24 22:39,26.35,-27.61,7.02,pH_195
2/11/24 22:40,26.35,-27.66,7.02,pH_195
2/11/24 22:41,26.35,-27.69,7.03,pH_195
2/11/24 22:42,26.33,-27.74,7.03,pH_195
2/11/24 22:43,26.33,-27.74,7.03,pH_195
2/11/24 22:44,26.33,-27.78,7.03,pH_195
2/11/24 22:45,26.35,-27.8,7.03,pH_195
2/11/24 22:46,26.35,-27.83,7.03,pH_195
2/11/24 22:47,26.33,-27.86,7.03,pH_195
2/11/24 22:48,26.33,-27.89,7.03,pH_195
2/11/24 22:49,26.33,-27.89,7.03,pH_195
2/11/24 22:50,26.33,-27.92,7.03,pH_195
2/11/24 22:51,26.33,-27.97,7.03,pH_195
2/11/24 22:52,26.33,-27.99,7.03,pH_195
2/11/24 22:53,26.33,-28.02,7.03,pH_195
2/11/24 22:54,26.3,-28.02,7.03,pH_195
2/11/24 22:55,26.33,-28.05,7.03,pH_195
2/11/24 22:56,26.33,-28.05,7.03,pH_195
2/11/24 22:57,26.33,-28.06,7.03,pH_195
2/11/24 22:58,26.33,-28.09,7.03,pH_195
2/11/24 22:59,26.33,-28.16,7.03,pH_195
2/11/24 23:00,26.33,-28.19,7.03,pH_195
2/11/24 23:01,26.33,-28.22,7.03,pH_195
2/11/24 23:02,26.33,-28.25,7.03,pH_195
2/11/24 23:03,26.33,-28.27,7.04,pH_195
2/11/24 23:04,26.3,-28.31,7.04,pH_195
2/11/24 23:05,26.3,-28.34,7.04,pH_195
2/11/24 23:06,26.3,-28.38,7.04,pH_195
2/11/24 23:07,26.3,-28.41,7.04,pH_195
2/11/24 23:08,26.3,-28.44,7.04,pH_195
2/11/24 23:09,26.3,-28.47,7.04,pH_195
2/11/24 23:10,26.3,-28.49,7.04,pH_195
2/11/24 23:11,26.3,-28.53,7.04,pH_195
2/11/24 23:12,26.33,-28.56,7.04,pH_195
2/11/24 23:13,26.33,-28.59,7.04,pH_195
2/11/24 23:14,26.3,-28.64,7.04,pH_195
2/11/24 23:15,26.3,-28.64,7.04,pH_195
2/11/24 23:16,26.3,-28.66,7.04,pH_195
2/11/24 23:17,26.3,-28.69,7.04,pH_195
2/11/24 23:18,26.3,-28.7,7.04,pH_195
2/11/24 23:19,26.33,-28.72,7.04,pH_195
2/11/24 23:20,26.33,-28.74,7.04,pH_195
2/11/24 23:21,26.33,-28.75,7.04,pH_195
2/11/24 23:22,26.33,-28.77,7.04,pH_195
2/11/24 23:23,26.33,-28.78,7.04,pH_195
2/11/24 23:24,26.33,-28.8,7.04,pH_195
2/11/24 23:25,26.33,-28.83,7.04,pH_195
2/11/24 23:26,26.33,-28.88,7.05,pH_195
2/11/24 23:27,26.35,-28.92,7.05,pH_195
2/11/24 23:28,26.35,-28.95,7.05,pH_195
2/11/24 23:29,26.35,-29,7.05,pH_195
2/11/24 23:30,26.35,-29,7.05,pH_195
2/11/24 23:31,26.35,-29,7.05,pH_195
2/11/24 23:32,26.35,-29,7.05,pH_195
2/11/24 23:33,26.35,-29,7.05,pH_195
2/11/24 23:34,26.38,-29,7.05,pH_195
2/11/24 23:35,26.38,-29,7.05,pH_195
2/11/24 23:36,26.35,-29,7.05,pH_195
2/11/24 23:37,26.35,-29.02,7.05,pH_195
2/11/24 23:38,26.35,-29.02,7.05,pH_195
2/11/24 23:39,26.35,-29.02,7.05,pH_195
2/11/24 23:40,26.35,-29.02,7.05,pH_195
2/11/24 23:41,26.38,-29.02,7.05,pH_195
2/11/24 23:42,26.35,-29.03,7.05,pH_195
2/11/24 23:43,26.35,-29.05,7.05,pH_195
2/11/24 23:44,26.35,-29.09,7.05,pH_195
2/11/24 23:45,26.35,-29.08,7.05,pH_195
2/11/24 23:46,26.35,-29.08,7.05,pH_195
2/11/24 23:47,26.35,-29.08,7.05,pH_195
2/11/24 23:48,26.38,-29.09,7.05,pH_195
2/11/24 23:49,26.38,-29.11,7.05,pH_195
2/11/24 23:50,26.38,-29.14,7.05,pH_195
2/11/24 23:51,26.38,-29.16,7.05,pH_195
2/11/24 23:52,26.38,-29.17,7.05,pH_195
2/11/24 23:53,26.38,-29.19,7.05,pH_195
2/11/24 23:54,26.35,-29.2,7.05,pH_195
2/11/24 23:55,26.35,-29.2,7.05,pH_195
2/11/24 23:56,26.35,-29.22,7.05,pH_195
2/11/24 23:57,26.35,-29.24,7.05,pH_195
2/11/24 23:58,26.38,-29.25,7.05,pH_195
2/11/24 23:59,26.38,-29.3,7.05,pH_195
2/12/24 0:00,26.38,-29.28,7.05,pH_195
2/12/24 0:01,26.38,-29.31,7.05,pH_195
2/12/24 0:02,26.38,-29.33,7.05,pH_195
2/12/24 0:03,26.35,-29.33,7.05,pH_195
2/12/24 0:04,26.35,-29.34,7.05,pH_195
2/12/24 0:05,26.38,-29.36,7.05,pH_195
2/12/24 0:06,26.38,-29.36,7.05,pH_195
2/12/24 0:07,26.35,-29.39,7.05,pH_195
2/12/24 0:08,26.38,-29.41,7.05,pH_195
2/12/24 0:09,26.38,-29.41,7.05,pH_195
2/12/24 0:10,26.38,-29.42,7.06,pH_195
2/12/24 0:11,26.38,-29.44,7.06,pH_195
2/12/24 0:12,26.35,-29.45,7.06,pH_195
2/12/24 0:13,26.35,-29.45,7.06,pH_195
2/12/24 0:14,26.35,-29.5,7.06,pH_195
2/12/24 0:15,26.35,-29.5,7.06,pH_195
2/12/24 0:16,26.38,-29.5,7.06,pH_195
2/12/24 0:17,26.35,-29.52,7.06,pH_195
2/12/24 0:18,26.38,-29.5,7.06,pH_195
2/12/24 0:19,26.38,-29.53,7.06,pH_195
2/12/24 0:20,26.35,-29.55,7.06,pH_195
2/12/24 0:21,26.35,-29.55,7.06,pH_195
2/12/24 0:22,26.35,-29.58,7.06,pH_195
2/12/24 0:23,26.35,-29.58,7.06,pH_195
2/12/24 0:24,26.35,-29.59,7.06,pH_195
2/12/24 0:25,26.35,-29.63,7.06,pH_195
2/12/24 0:26,26.35,-29.63,7.06,pH_195
2/12/24 0:27,26.35,-29.63,7.06,pH_195
2/12/24 0:28,26.35,-29.67,7.06,pH_195
2/12/24 0:29,26.35,-29.72,7.06,pH_195
2/12/24 0:30,26.33,-29.72,7.06,pH_195
2/12/24 0:31,26.33,-29.74,7.06,pH_195
2/12/24 0:32,26.33,-29.7,7.06,pH_195
2/12/24 0:33,26.33,-29.72,7.06,pH_195
2/12/24 0:34,26.33,-29.74,7.06,pH_195
2/12/24 0:35,26.35,-29.75,7.06,pH_195
2/12/24 0:36,26.35,-29.74,7.06,pH_195
2/12/24 0:37,26.35,-29.75,7.06,pH_195
2/12/24 0:38,26.35,-29.78,7.06,pH_195
2/12/24 0:39,26.35,-29.78,7.06,pH_195
2/12/24 0:40,26.33,-29.81,7.06,pH_195
2/12/24 0:41,26.35,-29.81,7.06,pH_195
2/12/24 0:42,26.35,-29.83,7.06,pH_195
2/12/24 0:43,26.35,-29.83,7.06,pH_195
2/12/24 0:44,26.33,-29.88,7.06,pH_195
2/12/24 0:45,26.33,-29.88,7.06,pH_195
2/12/24 0:46,26.33,-29.86,7.06,pH_195
2/12/24 0:47,26.33,-29.88,7.06,pH_195
2/12/24 0:48,26.35,-29.89,7.06,pH_195
2/12/24 0:49,26.35,-29.89,7.06,pH_195
2/12/24 0:50,26.33,-29.91,7.06,pH_195
2/12/24 0:51,26.33,-29.91,7.06,pH_195
2/12/24 0:52,26.33,-29.91,7.06,pH_195
2/12/24 0:53,26.33,-29.91,7.06,pH_195
2/12/24 0:54,26.3,-29.92,7.06,pH_195
2/12/24 0:55,26.3,-29.92,7.06,pH_195
2/12/24 0:56,26.33,-29.92,7.06,pH_195
2/12/24 0:57,26.33,-29.92,7.06,pH_195
2/12/24 0:58,26.3,-29.92,7.06,pH_195
2/12/24 0:59,26.3,-29.95,7.06,pH_195
2/12/24 1:00,26.3,-29.95,7.06,pH_195
2/12/24 1:01,26.3,-29.95,7.06,pH_195
2/12/24 1:02,26.28,-29.94,7.06,pH_195
2/12/24 1:03,26.28,-29.94,7.06,pH_195
2/12/24 1:04,26.28,-29.95,7.06,pH_195
2/12/24 1:05,26.28,-29.97,7.06,pH_195
2/12/24 1:06,26.28,-29.97,7.06,pH_195
2/12/24 1:07,26.28,-29.97,7.06,pH_195
2/12/24 1:08,26.28,-29.99,7.06,pH_195
2/12/24 1:09,26.26,-29.99,7.06,pH_195
2/12/24 1:10,26.28,-29.99,7.06,pH_195
2/12/24 1:11,26.26,-29.99,7.06,pH_195
2/12/24 1:12,26.26,-29.99,7.06,pH_195
2/12/24 1:13,26.26,-30,7.07,pH_195
2/12/24 1:14,26.26,-30.03,7.07,pH_195
2/12/24 1:15,26.26,-30.02,7.07,pH_195
2/12/24 1:16,26.26,-30.05,7.07,pH_195
2/12/24 1:17,26.26,-30.03,7.07,pH_195
2/12/24 1:18,26.26,-30.05,7.07,pH_195
2/12/24 1:19,26.23,-30.05,7.07,pH_195
2/12/24 1:20,26.26,-30.06,7.07,pH_195
2/12/24 1:21,26.26,-30.06,7.07,pH_195
2/12/24 1:22,26.26,-30.05,7.07,pH_195
2/12/24 1:23,26.26,-30.06,7.07,pH_195
2/12/24 1:24,26.26,-30.08,7.07,pH_195
2/12/24 1:25,26.26,-30.08,7.07,pH_195
2/12/24 1:26,26.26,-30.08,7.07,pH_195
2/12/24 1:27,26.26,-30.09,7.07,pH_195
2/12/24 1:28,26.26,-30.09,7.07,pH_195
