7450-735719
OS REV: 1.05 Sensor Cal: 1573748658
"Time (sec),  BV (Volts),  T (deg C),  DO (mg/l),  Q ()"
"1708144980,+2.82,+23.029, +8.231,+0.987"
"1708145040,+2.82,+23.046, +8.224,+0.987"
"1708145100,+2.82,+23.029, +8.224,+0.986"
"1708145160,+2.82,+23.029, +8.233,+0.987"
"1708145220,+2.82,+23.021, +8.227,+0.986"
"1708145280,+2.82,+23.021, +8.237,+0.987"
"1708145340,+2.82,+23.021, +8.234,+0.987"
"1708145400,+2.82,+23.012, +8.236,+0.987"
"1708145460,+2.82,+23.029, +8.225,+0.987"
"1708145520,+2.82,+23.004, +8.236,+0.987"
"1708145580,+2.82,+23.004, +8.231,+0.986"
"1708145640,+2.82,+23.012, +8.238,+0.987"
"1708145700,+2.82,+22.996, +8.229,+0.987"
"1708145760,+2.82,+23.004, +8.231,+0.987"
"1708145820,+2.82,+23.004, +8.240,+0.987"
"1708145880,+2.82,+23.004, +8.229,+0.987"
"1708145940,+2.82,+23.012, +8.231,+0.987"
"1708146000,+2.82,+22.996, +8.238,+0.987"
"1708146060,+2.82,+23.004, +8.229,+0.986"
"1708146120,+2.82,+23.004, +8.229,+0.986"
"1708146180,+2.82,+22.987, +8.231,+0.987"
"1708146240,+2.82,+22.996, +8.243,+0.987"
"1708146300,+2.82,+22.979, +8.241,+0.987"
"1708146360,+2.82,+22.979, +8.237,+0.987"
"1708146420,+2.82,+22.970, +8.244,+0.987"
"1708146480,+2.82,+22.970, +8.234,+0.986"
"1708146540,+2.82,+22.954, +8.239,+0.986"
"1708146600,+2.82,+22.970, +8.239,+0.987"
"1708146660,+2.82,+22.954, +8.232,+0.986"
"1708146720,+2.82,+22.979, +8.228,+0.986"
"1708146780,+2.82,+22.970, +8.237,+0.987"
"1708146840,+2.82,+22.954, +8.238,+0.986"
"1708146900,+2.82,+22.954, +8.237,+0.986"
"1708146960,+2.82,+22.962, +8.238,+0.987"
"1708147020,+2.82,+22.954, +8.250,+0.987"
"1708147080,+2.82,+22.954, +8.261,+0.988"
"1708147140,+2.82,+22.954, +8.244,+0.987"
"1708147200,+2.82,+22.954, +8.246,+0.987"
"1708147260,+2.82,+22.937, +8.249,+0.987"
"1708147320,+2.82,+22.929, +8.250,+0.987"
"1708147380,+2.82,+22.937, +8.250,+0.987"
"1708147440,+2.82,+22.937, +8.239,+0.986"
"1708147500,+2.82,+22.929, +8.248,+0.987"
"1708147560,+2.82,+22.929, +8.258,+0.988"
"1708147620,+2.82,+22.920, +8.243,+0.986"
"1708147680,+2.82,+22.920, +8.246,+0.987"
"1708147740,+2.82,+22.929, +8.266,+0.988"
"1708147800,+2.82,+22.912, +8.244,+0.986"
"1708147860,+2.82,+22.920, +8.246,+0.987"
"1708147920,+2.82,+22.920, +8.241,+0.986"
"1708147980,+2.82,+22.920, +8.249,+0.987"
"1708148040,+2.82,+22.895, +8.249,+0.986"
"1708148100,+2.82,+22.903, +8.269,+0.988"
"1708148160,+2.82,+22.903, +8.253,+0.987"
"1708148220,+2.82,+22.903, +8.249,+0.986"
"1708148280,+2.82,+22.895, +8.254,+0.987"
"1708148340,+2.82,+22.895, +8.259,+0.987"
"1708148400,+2.82,+22.895, +8.255,+0.987"
"1708148460,+2.82,+22.887, +8.261,+0.987"
"1708148520,+2.82,+22.887, +8.246,+0.986"
"1708148580,+2.82,+22.870, +8.254,+0.986"
"1708148640,+2.82,+22.887, +8.244,+0.986"
"1708148700,+2.82,+22.862, +8.259,+0.987"
"1708148760,+2.82,+22.870, +8.250,+0.986"
"1708148820,+2.82,+22.862, +8.268,+0.987"
"1708148880,+2.82,+22.870, +8.251,+0.987"
"1708148940,+2.82,+22.862, +8.264,+0.987"
"1708149000,+2.82,+22.853, +8.263,+0.987"
"1708149060,+2.82,+22.862, +8.253,+0.986"
"1708149120,+2.82,+22.862, +8.259,+0.987"
"1708149180,+2.82,+22.870, +8.265,+0.987"
"1708149240,+2.82,+22.862, +8.266,+0.987"
"1708149300,+2.82,+22.862, +8.256,+0.986"
"1708149360,+2.82,+22.845, +8.260,+0.987"
"1708149420,+2.82,+22.853, +8.261,+0.987"
"1708149480,+2.82,+22.853, +8.265,+0.987"
"1708149540,+2.82,+22.828, +8.267,+0.987"
"1708149600,+2.82,+22.853, +8.254,+0.986"
"1708149660,+2.82,+22.837, +8.258,+0.986"
"1708149720,+2.82,+22.828, +8.263,+0.986"
"1708149780,+2.82,+22.837, +8.265,+0.987"
"1708149840,+2.82,+22.837, +8.253,+0.986"
"1708149900,+2.82,+22.820, +8.254,+0.986"
"1708149960,+2.82,+22.837, +8.274,+0.987"
"1708150020,+2.82,+22.828, +8.258,+0.986"
"1708150080,+2.82,+22.820, +8.267,+0.986"
"1708150140,+2.82,+22.828, +8.285,+0.987"
"1708150200,+2.82,+22.820, +8.256,+0.986"
"1708150260,+2.82,+22.803, +8.271,+0.986"
"1708150320,+2.82,+22.811, +8.272,+0.987"
"1708150380,+2.82,+22.811, +8.263,+0.986"
"1708150440,+2.82,+22.820, +8.273,+0.987"
"1708150500,+2.82,+22.811, +8.272,+0.987"
"1708150560,+2.82,+22.803, +8.268,+0.986"
"1708150620,+2.82,+22.803, +8.267,+0.986"
"1708150680,+2.82,+22.811, +8.270,+0.987"
"1708150740,+2.82,+22.803, +8.270,+0.987"
"1708150800,+2.82,+22.803, +8.276,+0.987"
"1708150860,+2.82,+22.786, +8.277,+0.987"
"1708150920,+2.82,+22.803, +8.282,+0.987"
"1708150980,+2.82,+22.786, +8.264,+0.986"
"1708151040,+2.82,+22.803, +8.278,+0.987"
"1708151100,+2.82,+22.803, +8.262,+0.986"
"1708151160,+2.82,+22.795, +8.267,+0.986"
"1708151220,+2.82,+22.786, +8.276,+0.986"
"1708151280,+2.82,+22.786, +8.270,+0.986"
"1708151340,+2.82,+22.778, +8.266,+0.986"
"1708151400,+2.82,+22.786, +8.275,+0.987"
"1708151460,+2.82,+22.770, +8.275,+0.986"
"1708151520,+2.82,+22.770, +8.275,+0.986"
"1708151580,+2.82,+22.770, +8.281,+0.987"
"1708151640,+2.82,+22.761, +8.278,+0.986"
"1708151700,+2.82,+22.778, +8.280,+0.987"
"1708151760,+2.82,+22.778, +8.279,+0.987"
"1708151820,+2.82,+22.761, +8.289,+0.987"
"1708151880,+2.82,+22.753, +8.279,+0.986"
"1708151940,+2.82,+22.761, +8.284,+0.987"
"1708152000,+2.82,+22.761, +8.286,+0.987"
"1708152060,+2.82,+22.770, +8.279,+0.987"
"1708152120,+2.82,+22.753, +8.291,+0.987"
"1708152180,+2.82,+22.761, +8.273,+0.986"
"1708152240,+2.82,+22.736, +8.291,+0.987"
"1708152300,+2.82,+22.753, +8.277,+0.986"
"1708152360,+2.82,+22.736, +8.278,+0.986"
"1708152420,+2.82,+22.736, +8.283,+0.986"
"1708152480,+2.82,+22.736, +8.294,+0.987"
"1708152540,+2.82,+22.736, +8.285,+0.987"
"1708152600,+2.82,+22.728, +8.281,+0.986"
"1708152660,+2.82,+22.703, +8.293,+0.987"
"1708152720,+2.82,+22.728, +8.287,+0.987"
"1708152780,+2.82,+22.736, +8.292,+0.987"
"1708152840,+2.82,+22.728, +8.288,+0.987"
"1708152900,+2.82,+22.736, +8.289,+0.987"
"1708152960,+2.82,+22.728, +8.285,+0.986"
"1708153020,+2.82,+22.744, +8.284,+0.987"
"1708153080,+2.82,+22.744, +8.292,+0.987"
"1708153140,+2.82,+22.728, +8.287,+0.987"
"1708153200,+2.82,+22.711, +8.293,+0.987"
"1708153260,+2.82,+22.728, +8.286,+0.987"
"1708153320,+2.82,+22.719, +8.287,+0.986"
"1708153380,+2.82,+22.694, +8.299,+0.987"
"1708153440,+2.82,+22.719, +8.290,+0.987"
"1708153500,+2.82,+22.711, +8.287,+0.986"
"1708153560,+2.82,+22.719, +8.289,+0.987"
"1708153620,+2.82,+22.711, +8.295,+0.987"
"1708153680,+2.82,+22.694, +8.297,+0.987"
"1708153740,+2.82,+22.703, +8.294,+0.987"
"1708153800,+2.82,+22.694, +8.292,+0.986"
"1708153860,+2.82,+22.703, +8.282,+0.986"
"1708153920,+2.82,+22.686, +8.297,+0.987"
"1708153980,+2.82,+22.711, +8.289,+0.986"
"1708154040,+2.82,+22.694, +8.299,+0.987"
"1708154100,+2.82,+22.678, +8.295,+0.986"
"1708154160,+2.82,+22.694, +8.298,+0.987"
"1708154220,+2.82,+22.703, +8.293,+0.987"
"1708154280,+2.82,+22.686, +8.303,+0.987"
"1708154340,+2.82,+22.678, +8.290,+0.986"
"1708154400,+2.82,+22.686, +8.294,+0.986"
"1708154460,+2.82,+22.678, +8.289,+0.986"
"1708154520,+2.82,+22.678, +8.308,+0.987"
"1708154580,+2.82,+22.686, +8.301,+0.987"
"1708154640,+2.82,+22.661, +8.304,+0.987"
"1708154700,+2.82,+22.669, +8.307,+0.987"
"1708154760,+2.82,+22.678, +8.311,+0.987"
"1708154820,+2.82,+22.678, +8.279,+0.985"
"1708154880,+2.82,+22.678, +8.296,+0.987"
"1708154940,+2.82,+22.678, +8.308,+0.987"
"1708155000,+2.82,+22.678, +8.309,+0.987"
"1708155060,+2.82,+22.661, +8.309,+0.987"
"1708155120,+2.82,+22.669, +8.310,+0.987"
"1708155180,+2.82,+22.678, +8.294,+0.986"
"1708155240,+2.82,+22.652, +8.299,+0.986"
"1708155300,+2.82,+22.661, +8.307,+0.987"
"1708155360,+2.82,+22.644, +8.313,+0.987"
"1708155420,+2.82,+22.678, +8.296,+0.986"
"1708155480,+2.82,+22.652, +8.289,+0.986"
"1708155540,+2.82,+22.661, +8.299,+0.986"
"1708155600,+2.82,+22.652, +8.303,+0.986"
"1708155660,+2.82,+22.652, +8.311,+0.987"
"1708155720,+2.82,+22.644, +8.303,+0.986"
"1708155780,+2.82,+22.644, +8.315,+0.987"
"1708155840,+2.82,+22.652, +8.301,+0.986"
"1708155900,+2.82,+22.652, +8.311,+0.987"
"1708155960,+2.82,+22.636, +8.302,+0.986"
"1708156020,+2.82,+22.652, +8.289,+0.985"
"1708156080,+2.82,+22.636, +8.314,+0.987"
"1708156140,+2.82,+22.652, +8.302,+0.986"
"1708156200,+2.82,+22.644, +8.308,+0.986"
"1708156260,+2.82,+22.636, +8.313,+0.987"
"1708156320,+2.82,+22.644, +8.306,+0.987"
"1708156380,+2.82,+22.636, +8.314,+0.987"
"1708156440,+2.82,+22.636, +8.309,+0.986"
"1708156500,+2.82,+22.627, +8.294,+0.985"
"1708156560,+2.82,+22.636, +8.312,+0.987"
"1708156620,+2.82,+22.627, +8.304,+0.986"
"1708156680,+2.82,+22.619, +8.306,+0.986"
"1708156740,+2.82,+22.652, +8.303,+0.987"
"1708156800,+2.82,+22.627, +8.323,+0.988"
"1708156860,+2.82,+22.619, +8.308,+0.986"
"1708156920,+2.82,+22.627, +8.320,+0.987"
"1708156980,+2.82,+22.627, +8.304,+0.986"
"1708157040,+2.82,+22.636, +8.301,+0.986"
"1708157100,+2.82,+22.627, +8.307,+0.987"
"1708157160,+2.82,+22.619, +8.304,+0.986"
"1708157220,+2.82,+22.627, +8.308,+0.986"
"1708157280,+2.82,+22.619, +8.307,+0.987"
"1708157340,+2.82,+22.619, +8.319,+0.987"
"1708157400,+2.82,+22.611, +8.315,+0.987"
"1708157460,+2.82,+22.619, +8.309,+0.987"
"1708157520,+2.82,+22.636, +8.293,+0.986"
"1708157580,+2.82,+22.602, +8.317,+0.987"
"1708157640,+2.82,+22.627, +8.302,+0.986"
"1708157700,+2.82,+22.627, +8.320,+0.987"
"1708157760,+2.82,+22.594, +8.308,+0.986"
"1708157820,+2.82,+22.611, +8.316,+0.986"
"1708157880,+2.82,+22.611, +8.320,+0.987"
"1708157940,+2.82,+22.602, +8.309,+0.986"
"1708158000,+2.82,+22.611, +8.295,+0.985"
"1708158060,+2.82,+22.586, +8.315,+0.986"
"1708158120,+2.82,+22.586, +8.312,+0.986"
"1708158180,+2.82,+22.586, +8.317,+0.986"
"1708158240,+2.82,+22.594, +8.318,+0.987"
"1708158300,+2.82,+22.586, +8.312,+0.986"
"1708158360,+2.82,+22.611, +8.306,+0.986"
"1708158420,+2.82,+22.594, +8.318,+0.987"
"1708158480,+2.82,+22.569, +8.324,+0.987"
"1708158540,+2.82,+22.594, +8.311,+0.986"
"1708158600,+2.82,+22.611, +8.301,+0.986"
"1708158660,+2.82,+22.577, +8.328,+0.987"
"1708158720,+2.82,+22.594, +8.323,+0.987"
"1708158780,+2.82,+22.586, +8.314,+0.986"
"1708158840,+2.82,+22.552, +8.329,+0.987"
"1708158900,+2.82,+22.569, +8.318,+0.986"
"1708158960,+2.82,+22.586, +8.339,+0.988"
"1708159020,+2.82,+22.602, +8.325,+0.987"
"1708159080,+2.82,+22.586, +8.317,+0.986"
"1708159140,+2.82,+22.569, +8.319,+0.986"
"1708159200,+2.82,+22.577, +8.312,+0.986"
"1708159260,+2.82,+22.560, +8.321,+0.987"
"1708159320,+2.82,+22.569, +8.312,+0.986"
"1708159380,+2.82,+22.569, +8.312,+0.986"
"1708159440,+2.82,+22.569, +8.316,+0.986"
"1708159500,+2.82,+22.569, +8.311,+0.986"
"1708159560,+2.82,+22.544, +8.330,+0.987"
"1708159620,+2.82,+22.560, +8.313,+0.986"
"1708159680,+2.82,+22.535, +8.314,+0.985"
"1708159740,+2.82,+22.560, +8.317,+0.986"
"1708159800,+2.82,+22.569, +8.324,+0.987"
"1708159860,+2.82,+22.560, +8.318,+0.986"
"1708159920,+2.82,+22.560, +8.330,+0.987"
"1708159980,+2.82,+22.560, +8.318,+0.986"
"1708160040,+2.82,+22.560, +8.318,+0.986"
"1708160100,+2.82,+22.569, +8.323,+0.986"
"1708160160,+2.82,+22.552, +8.326,+0.987"
"1708160220,+2.82,+22.560, +8.316,+0.986"
"1708160280,+2.82,+22.552, +8.328,+0.987"
"1708160340,+2.82,+22.552, +8.313,+0.986"
"1708160400,+2.82,+22.560, +8.322,+0.986"
"1708160460,+2.82,+22.535, +8.325,+0.986"
"1708160520,+2.82,+22.535, +8.329,+0.987"
"1708160580,+2.82,+22.552, +8.326,+0.987"
"1708160640,+2.82,+22.527, +8.322,+0.986"
"1708160700,+2.82,+22.544, +8.321,+0.986"
"1708160760,+2.82,+22.544, +8.310,+0.985"
"1708160820,+2.82,+22.544, +8.328,+0.987"
"1708160880,+2.82,+22.544, +8.324,+0.986"
"1708160940,+2.82,+22.544, +8.321,+0.986"
"1708161000,+2.82,+22.544, +8.326,+0.987"
"1708161060,+2.82,+22.535, +8.333,+0.987"
"1708161120,+2.82,+22.544, +8.315,+0.986"
"1708161180,+2.82,+22.535, +8.320,+0.986"
"1708161240,+2.82,+22.527, +8.322,+0.986"
"1708161300,+2.82,+22.527, +8.325,+0.986"
"1708161360,+2.82,+22.535, +8.337,+0.987"
"1708161420,+2.82,+22.535, +8.329,+0.987"
"1708161480,+2.82,+22.510, +8.325,+0.986"
"1708161540,+2.82,+22.519, +8.331,+0.987"
"1708161600,+2.82,+22.535, +8.315,+0.986"
"1708161660,+2.82,+22.527, +8.329,+0.986"
"1708161720,+2.82,+22.544, +8.319,+0.986"
"1708161780,+2.82,+22.535, +8.321,+0.986"
"1708161840,+2.82,+22.527, +8.325,+0.986"
"1708161900,+2.82,+22.519, +8.325,+0.986"
"1708161960,+2.82,+22.510, +8.336,+0.987"
"1708162020,+2.82,+22.519, +8.317,+0.986"
"1708162080,+2.82,+22.535, +8.318,+0.986"
"1708162140,+2.82,+22.510, +8.337,+0.987"
"1708162200,+2.82,+22.519, +8.315,+0.985"
"1708162260,+2.82,+22.519, +8.322,+0.986"
"1708162320,+2.82,+22.502, +8.328,+0.986"
"1708162380,+2.82,+22.519, +8.321,+0.986"
"1708162440,+2.82,+22.510, +8.335,+0.987"
"1708162500,+2.82,+22.519, +8.321,+0.986"
"1708162560,+2.82,+22.494, +8.322,+0.986"
"1708162620,+2.82,+22.519, +8.325,+0.986"
"1708162680,+2.82,+22.502, +8.328,+0.986"
"1708162740,+2.82,+22.494, +8.330,+0.986"
"1708162800,+2.82,+22.494, +8.330,+0.986"
"1708162860,+2.82,+22.502, +8.328,+0.986"
"1708162920,+2.82,+22.502, +8.328,+0.986"
"1708162980,+2.82,+22.502, +8.320,+0.986"
"1708163040,+2.82,+22.510, +8.322,+0.986"
"1708163100,+2.82,+22.502, +8.321,+0.986"
"1708163160,+2.82,+22.502, +8.320,+0.986"
"1708163220,+2.82,+22.494, +8.332,+0.987"
"1708163280,+2.82,+22.502, +8.330,+0.987"
"1708163340,+2.82,+22.485, +8.326,+0.986"
"1708163400,+2.82,+22.502, +8.323,+0.986"
"1708163460,+2.82,+22.494, +8.337,+0.987"
"1708163520,+2.82,+22.485, +8.335,+0.987"
"1708163580,+2.82,+22.494, +8.338,+0.987"
"1708163640,+2.82,+22.485, +8.319,+0.986"
"1708163700,+2.82,+22.477, +8.329,+0.986"
"1708163760,+2.82,+22.502, +8.316,+0.986"
"1708163820,+2.82,+22.485, +8.323,+0.986"
"1708163880,+2.82,+22.477, +8.325,+0.986"
"1708163940,+2.82,+22.485, +8.330,+0.986"
"1708164000,+2.82,+22.477, +8.330,+0.986"
"1708164060,+2.82,+22.485, +8.326,+0.986"
"1708164120,+2.82,+22.477, +8.343,+0.987"
"1708164180,+2.82,+22.494, +8.331,+0.986"
"1708164240,+2.82,+22.468, +8.336,+0.986"
"1708164300,+2.82,+22.494, +8.331,+0.987"
"1708164360,+2.82,+22.477, +8.340,+0.987"
"1708164420,+2.82,+22.485, +8.331,+0.987"
"1708164480,+2.82,+22.468, +8.329,+0.986"
"1708164540,+2.82,+22.477, +8.341,+0.987"
"1708164600,+2.82,+22.468, +8.337,+0.987"
"1708164660,+2.82,+22.485, +8.318,+0.986"
"1708164720,+2.82,+22.468, +8.321,+0.986"
"1708164780,+2.82,+22.477, +8.330,+0.986"
"1708164840,+2.82,+22.485, +8.323,+0.986"
"1708164900,+2.82,+22.477, +8.335,+0.987"
"1708164960,+2.82,+22.477, +8.322,+0.986"
"1708165020,+2.82,+22.468, +8.328,+0.986"
"1708165080,+2.82,+22.485, +8.331,+0.987"
"1708165140,+2.82,+22.460, +8.329,+0.986"
"1708165200,+2.82,+22.477, +8.343,+0.987"
"1708165260,+2.82,+22.477, +8.330,+0.987"
"1708165320,+2.82,+22.460, +8.337,+0.987"
"1708165380,+2.82,+22.468, +8.329,+0.986"
"1708165440,+2.82,+22.468, +8.331,+0.986"
"1708165500,+2.82,+22.468, +8.334,+0.986"
"1708165560,+2.82,+22.452, +8.338,+0.986"
"1708165620,+2.82,+22.468, +8.327,+0.986"
"1708165680,+2.82,+22.460, +8.331,+0.986"
"1708165740,+2.82,+22.452, +8.337,+0.986"
"1708165800,+2.82,+22.452, +8.331,+0.986"
"1708165860,+2.82,+22.477, +8.332,+0.987"
"1708165920,+2.82,+22.452, +8.325,+0.986"
"1708165980,+2.82,+22.485, +8.329,+0.987"
"1708166040,+2.82,+22.460, +8.323,+0.986"
"1708166100,+2.82,+22.468, +8.328,+0.986"
"1708166160,+2.82,+22.460, +8.337,+0.986"
"1708166220,+2.82,+22.460, +8.328,+0.986"
"1708166280,+2.82,+22.477, +8.326,+0.986"
"1708166340,+2.82,+22.460, +8.327,+0.986"
"1708166400,+2.82,+22.452, +8.340,+0.987"
"1708166460,+2.82,+22.452, +8.336,+0.987"
"1708166520,+2.82,+22.443, +8.326,+0.986"
"1708166580,+2.82,+22.452, +8.327,+0.986"
"1708166640,+2.82,+22.452, +8.327,+0.986"
"1708166700,+2.82,+22.435, +8.335,+0.986"
"1708166760,+2.82,+22.452, +8.340,+0.987"
"1708166820,+2.82,+22.443, +8.333,+0.986"
"1708166880,+2.82,+22.460, +8.333,+0.986"
"1708166940,+2.82,+22.452, +8.331,+0.986"
"1708167000,+2.82,+22.460, +8.338,+0.987"
"1708167060,+2.82,+22.460, +8.322,+0.986"
"1708167120,+2.82,+22.468, +8.319,+0.986"
"1708167180,+2.82,+22.443, +8.335,+0.986"
"1708167240,+2.82,+22.435, +8.340,+0.986"
"1708167300,+2.82,+22.460, +8.329,+0.986"
"1708167360,+2.82,+22.435, +8.336,+0.986"
"1708167420,+2.82,+22.452, +8.325,+0.986"
"1708167480,+2.82,+22.443, +8.330,+0.986"
"1708167540,+2.82,+22.435, +8.348,+0.987"
"1708167600,+2.82,+22.443, +8.332,+0.986"
"1708167660,+2.82,+22.452, +8.340,+0.987"
"1708167720,+2.82,+22.443, +8.328,+0.986"
"1708167780,+2.82,+22.443, +8.322,+0.986"
"1708167840,+2.82,+22.452, +8.327,+0.986"
"1708167900,+2.82,+22.452, +8.330,+0.986"
"1708167960,+2.82,+22.427, +8.327,+0.986"
"1708168020,+2.82,+22.452, +8.327,+0.986"
"1708168080,+2.82,+22.427, +8.339,+0.986"
"1708168140,+2.82,+22.443, +8.336,+0.987"
"1708168200,+2.82,+22.443, +8.333,+0.986"
"1708168260,+2.82,+22.452, +8.326,+0.986"
"1708168320,+2.82,+22.443, +8.328,+0.986"
"1708168380,+2.82,+22.443, +8.331,+0.986"
"1708168440,+2.82,+22.443, +8.322,+0.986"
"1708168500,+2.82,+22.435, +8.328,+0.986"
"1708168560,+2.82,+22.418, +8.328,+0.986"
"1708168620,+2.82,+22.427, +8.345,+0.987"
"1708168680,+2.82,+22.427, +8.329,+0.986"
"1708168740,+2.82,+22.427, +8.327,+0.986"
"1708168800,+2.82,+22.460, +8.321,+0.986"
"1708168860,+2.82,+22.427, +8.337,+0.987"
"1708168920,+2.82,+22.427, +8.330,+0.986"
"1708168980,+2.82,+22.435, +8.329,+0.986"
"1708169040,+2.82,+22.435, +8.338,+0.987"
"1708169100,+2.82,+22.443, +8.332,+0.986"
"1708169160,+2.82,+22.435, +8.333,+0.987"
"1708169220,+2.82,+22.435, +8.335,+0.987"
"1708169280,+2.82,+22.435, +8.326,+0.986"
"1708169340,+2.82,+22.435, +8.338,+0.987"
"1708169400,+2.82,+22.427, +8.325,+0.985"
"1708169460,+2.82,+22.427, +8.337,+0.986"
"1708169520,+2.82,+22.427, +8.333,+0.986"
"1708169580,+2.82,+22.435, +8.322,+0.986"
"1708169640,+2.82,+22.427, +8.337,+0.987"
"1708169700,+2.82,+22.418, +8.334,+0.986"
"1708169760,+2.82,+22.443, +8.335,+0.987"
